Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,defense response to fungus (GO:0050832),1/24,0.0917609252380958,0.210143847304528,0,0,10.950467804072646,26.155944898719028,CLEC7A
GO_Biological_Process_2021,plasma membrane bounded cell projection organization (GO:0120036),2/128,0.0930763188549822,0.2125003956627593,0,0,4.028083028083028,9.564020488289149,GPRIN3;FLRT3
GO_Biological_Process_2021,negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,LPXN
GO_Biological_Process_2021,negative regulation of cell junction assembly (GO:1901889),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,FAM107A
GO_Biological_Process_2021,cardiac conduction system development (GO:0003161),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,GATA6
GO_Biological_Process_2021,sodium ion homeostasis (GO:0055078),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,SLC8A1
GO_Biological_Process_2021,outflow tract septum morphogenesis (GO:0003148),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,GATA6
GO_Biological_Process_2021,divalent inorganic cation homeostasis (GO:0072507),1/25,0.0953982400052786,0.2138534564468785,0,0,10.49367088607595,24.656927579154026,SLC8A1
GO_Biological_Process_2021,inorganic cation transmembrane transport (GO:0098662),3/274,0.097151068600599,0.2171267858483266,0,0,2.824890976182489,6.586199705297157,KCNE1;SLC6A14;SLC8A1
GO_Biological_Process_2021,negative regulation of protein localization to membrane (GO:1905476),1/26,0.0990211695219052,0.2171302484258457,0,0,10.073417721518988,23.293988907916823,KCNE1
GO_Biological_Process_2021,negative regulation of signaling receptor activity (GO:2000272),1/26,0.0990211695219052,0.2171302484258457,0,0,10.073417721518988,23.293988907916823,RAMP3
GO_Biological_Process_2021,membrane depolarization during action potential (GO:0086010),1/26,0.0990211695219052,0.2171302484258457,0,0,10.073417721518988,23.293988907916823,SLC8A1
GO_Biological_Process_2021,regulation of potassium ion transmembrane transporter activity (GO:1901016),1/26,0.0990211695219052,0.2171302484258457,0,0,10.073417721518988,23.293988907916823,KCNE1
GO_Biological_Process_2021,regulation of cell adhesion (GO:0030155),2/133,0.0992696434680371,0.2171302484258457,0,0,3.873360735956156,8.94713584585087,LPXN;CYTIP
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",8/1183,0.1000249329436046,0.2171302484258457,0,0,1.7725768321513002,4.081067089403395,COL1A1;CD86;FOXA1;ELF3;BCL11B;GATA6;LMO7;LDB2
GO_Biological_Process_2021,positive regulation of BMP signaling pathway (GO:0030513),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,CDH5
GO_Biological_Process_2021,positive regulation of calcium ion transmembrane transport (GO:1904427),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,RAMP3
GO_Biological_Process_2021,negative regulation of insulin receptor signaling pathway (GO:0046627),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,GRB7
GO_Biological_Process_2021,regulation of cell junction assembly (GO:1901888),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,CLDN5
GO_Biological_Process_2021,response to glucocorticoid (GO:0051384),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,FAM107A
GO_Biological_Process_2021,cellular lipid catabolic process (GO:0044242),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,ACADL
GO_Biological_Process_2021,negative regulation of protein polymerization (GO:0032272),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,CDH5
GO_Biological_Process_2021,positive regulation of mitotic cell cycle (GO:0045931),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,FOXA1
GO_Biological_Process_2021,positive regulation of nitric oxide biosynthetic process (GO:0045429),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,CLEC7A
GO_Biological_Process_2021,positive regulation of nuclear division (GO:0051785),1/27,0.1026297699643217,0.2171302484258457,0,0,9.685491723466408,22.05025422007099,CD28
GO_Biological_Process_2021,protein localization to plasma membrane (GO:0072659),2/136,0.1030402943740073,0.2171302484258457,0,0,3.7860696517412937,8.604355007770234,RAMP2;RAMP3
GO_Biological_Process_2021,cellular calcium ion homeostasis (GO:0006874),2/136,0.1030402943740073,0.2171302484258457,0,0,3.7860696517412937,8.604355007770234,CDH5;SLC8A1
GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,ACADL
GO_Biological_Process_2021,negative regulation of cellular response to insulin stimulus (GO:1900077),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,GRB7
GO_Biological_Process_2021,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,P2RY10
GO_Biological_Process_2021,regulation of calcineurin-NFAT signaling cascade (GO:0070884),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,CLEC7A
GO_Biological_Process_2021,regulation of calcium-mediated signaling (GO:0050848),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,CLEC7A
GO_Biological_Process_2021,calcium ion import (GO:0070509),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,SLC8A1
GO_Biological_Process_2021,keratan sulfate biosynthetic process (GO:0018146),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,LUM
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,CLEC7A
GO_Biological_Process_2021,regulation of immunoglobulin production (GO:0002637),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,CD86
GO_Biological_Process_2021,neutral amino acid transport (GO:0015804),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,SLC6A14
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,CLEC7A
GO_Biological_Process_2021,cytosolic calcium ion transport (GO:0060401),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,SLC8A1
GO_Biological_Process_2021,regulation of neuron migration (GO:2001222),1/28,0.106224097275717,0.2171302484258457,0,0,9.326300984528832,20.91147208895769,COL3A1
GO_Biological_Process_2021,regulation of cellular component organization (GO:0051128),2/139,0.1068501295994317,0.2178098795680723,0,0,3.702601534718323,8.280231797091497,FAM107A;ROS1
GO_Biological_Process_2021,protein localization to cell periphery (GO:1990778),2/140,0.1081285316457188,0.2178468495808198,0,0,3.675585284280936,8.176099271427795,RAMP2;RAMP3
GO_Biological_Process_2021,regulation of protein targeting to membrane (GO:0090313),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,KCNE1
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,FAM107A
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,GATA6
GO_Biological_Process_2021,regulation of T cell mediated cytotoxicity (GO:0001914),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,KLRC1
GO_Biological_Process_2021,negative regulation of epithelial to mesenchymal transition (GO:0010719),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,FOXA1
GO_Biological_Process_2021,positive regulation of dephosphorylation (GO:0035306),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,CDH5
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,ACADL
GO_Biological_Process_2021,lipid catabolic process (GO:0016042),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,ACADL
GO_Biological_Process_2021,positive regulation of viral genome replication (GO:0045070),1/29,0.109804207201114,0.2178468495808198,0,0,8.992766726943943,19.865529194835588,CD28
GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),2/143,0.111988368806868,0.2207891212613552,0,0,3.59683578832515,7.8747693475619,RAMP2;RAMP3
GO_Biological_Process_2021,neuron development (GO:0048666),2/143,0.111988368806868,0.2207891212613552,0,0,3.59683578832515,7.8747693475619,GPRIN3;FLRT3
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),2/144,0.1132830177264906,0.2207891212613552,0,0,3.571325388226797,7.777868173157977,CLDN5;COL3A1
GO_Biological_Process_2021,alpha-amino acid catabolic process (GO:1901606),1/30,0.1133701552568414,0.2207891212613552,0,0,8.682234831951114,18.9020683044028,KMO
GO_Biological_Process_2021,regulation of cation transmembrane transport (GO:1904062),1/30,0.1133701552568414,0.2207891212613552,0,0,8.682234831951114,18.9020683044028,KCNE1
GO_Biological_Process_2021,heterotypic cell-cell adhesion (GO:0034113),1/30,0.1133701552568414,0.2207891212613552,0,0,8.682234831951114,18.9020683044028,CD2
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),1/30,0.1133701552568414,0.2207891212613552,0,0,8.682234831951114,18.9020683044028,FAM107A
GO_Biological_Process_2021,cardiac muscle cell action potential involved in contraction (GO:0086002),1/31,0.1169219967195055,0.2258577720143366,0,0,8.39240506329114,18.01218477461978,KCNE1
GO_Biological_Process_2021,cellular response to cAMP (GO:0071320),1/31,0.1169219967195055,0.2258577720143366,0,0,8.39240506329114,18.01218477461978,KCNE1
GO_Biological_Process_2021,regulation of potassium ion transport (GO:0043266),1/31,0.1169219967195055,0.2258577720143366,0,0,8.39240506329114,18.01218477461978,KCNE1
GO_Biological_Process_2021,positive regulation of cytosolic calcium ion concentration (GO:0007204),2/147,0.1171903534036652,0.2258577720143366,0,0,3.496905393457117,7.497210299861896,P2RY10;SLC8A1
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,GRB7
GO_Biological_Process_2021,negative regulation of cell-matrix adhesion (GO:0001953),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,FAM107A
GO_Biological_Process_2021,axonemal dynein complex assembly (GO:0070286),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,CFAP73
GO_Biological_Process_2021,negative regulation of microtubule polymerization or depolymerization (GO:0031111),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,CDH5
GO_Biological_Process_2021,regulation of intracellular estrogen receptor signaling pathway (GO:0033146),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,FOXA1
GO_Biological_Process_2021,metal ion export (GO:0070839),1/32,0.1204597867339546,0.2281211379645059,0,0,8.121273989383422,17.18818345180516,KCNE1
GO_Biological_Process_2021,innate immune response (GO:0045087),3/302,0.1205750488919458,0.2281211379645059,0,0,2.5567041653998177,5.408663961532666,FCN3;KLRC2;CLEC7A
GO_Biological_Process_2021,response to cytokine (GO:0034097),2/150,0.1211317093773791,0.2281211379645059,0,0,3.4255024255024256,7.230813660437018,COL3A1;TIMP3
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),2/150,0.1211317093773791,0.2281211379645059,0,0,3.4255024255024256,7.230813660437018,KCNE1;RAMP3
GO_Biological_Process_2021,actin filament bundle assembly (GO:0051017),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,FAM107A
GO_Biological_Process_2021,actin filament bundle organization (GO:0061572),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,FAM107A
GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,FCN3
GO_Biological_Process_2021,positive regulation of cytokine production involved in immune response (GO:0002720),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,CLEC7A
GO_Biological_Process_2021,keratan sulfate metabolic process (GO:0042339),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,LUM
GO_Biological_Process_2021,neuron projection extension (GO:1990138),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,FLRT3
GO_Biological_Process_2021,vasculogenesis (GO:0001570),1/33,0.1239835801557641,0.2294160011859775,0,0,7.867088607594937,16.423382483057452,RAMP2
GO_Biological_Process_2021,positive regulation of calcium ion transport into cytosol (GO:0010524),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,RAMP3
GO_Biological_Process_2021,regulation of amyloid-beta formation (GO:1902003),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,GSAP
GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,ITK
GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,SLC8A1
GO_Biological_Process_2021,positive regulation of interleukin-12 production (GO:0032735),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,CLEC7A
GO_Biological_Process_2021,cellular response to vascular endothelial growth factor stimulus (GO:0035924),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,RAMP2
GO_Biological_Process_2021,positive regulation of protein dephosphorylation (GO:0035307),1/34,0.127493431661207,0.2318630546387638,0,0,7.628308400460299,15.711953825485486,CDH5
GO_Biological_Process_2021,negative regulation of cell cycle G1/S phase transition (GO:1902807),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,FAM107A
GO_Biological_Process_2021,positive regulation of immunoglobulin production (GO:0002639),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,CD86
GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,CLEC7A
GO_Biological_Process_2021,negative regulation of T cell proliferation (GO:0042130),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,CD86
GO_Biological_Process_2021,peptidyl-tyrosine dephosphorylation (GO:0035335),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,PTPRB
GO_Biological_Process_2021,muscle cell differentiation (GO:0042692),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,GATA6
GO_Biological_Process_2021,embryonic skeletal system development (GO:0048706),1/35,0.1309893957070499,0.2342027267822435,0,0,7.403574087862993,15.04879274820452,COL1A1
GO_Biological_Process_2021,cellular response to growth factor stimulus (GO:0071363),2/158,0.1317981723791241,0.2345185705163312,0,0,3.2485207100591715,6.583073695114195,TMEM100;RAMP2
GO_Biological_Process_2021,skeletal system development (GO:0001501),2/158,0.1317981723791241,0.2345185705163312,0,0,3.2485207100591715,6.583073695114195,COL1A1;COL1A2
GO_Biological_Process_2021,positive regulation of bone mineralization (GO:0030501),1/36,0.1344715265625475,0.2364404566573703,0,0,7.191681735985534,14.42941037733673,SLC8A1
GO_Biological_Process_2021,regulation of cardiac muscle contraction (GO:0055117),1/36,0.1344715265625475,0.2364404566573703,0,0,7.191681735985534,14.42941037733673,SLC8A1
GO_Biological_Process_2021,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),1/36,0.1344715265625475,0.2364404566573703,0,0,7.191681735985534,14.42941037733673,CDH5
GO_Biological_Process_2021,positive regulation of mitotic nuclear division (GO:0045840),1/36,0.1344715265625475,0.2364404566573703,0,0,7.191681735985534,14.42941037733673,CD28
GO_Biological_Process_2021,regulation of microtubule-based process (GO:0032886),1/36,0.1344715265625475,0.2364404566573703,0,0,7.191681735985534,14.42941037733673,FAM107A
GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),1/37,0.1379398782346534,0.2413947869106436,0,0,6.991561181434599,13.849844705127882,FAM107A
GO_Biological_Process_2021,regulation of microtubule cytoskeleton organization (GO:0070507),1/37,0.1379398782346534,0.2413947869106436,0,0,6.991561181434599,13.849844705127882,FAM107A
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),3/322,0.1384637829525231,0.2417414751782873,0,0,2.393966535032366,4.733222513909611,CLDN5;GRB7;CD28
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),3/323,0.1393813160444102,0.2422972804131932,0,0,2.386363636363636,4.702429345291285,CD86;KCNE1;RAMP3
GO_Biological_Process_2021,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),2/165,0.1413026557888305,0.2422972804131932,0,0,3.10791253736039,6.08172235981964,RAMP2;RAMP3
GO_Biological_Process_2021,positive regulation of cell development (GO:0010720),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,CLEC7A
GO_Biological_Process_2021,regulation of cell communication (GO:0010646),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,SLC8A1
GO_Biological_Process_2021,response to cAMP (GO:0051591),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,KCNE1
GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,KCNE1
GO_Biological_Process_2021,positive regulation of production of molecular mediator of immune response (GO:0002702),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,CD86
GO_Biological_Process_2021,positive regulation of signaling (GO:0023056),1/38,0.141394504607699,0.2422972804131932,0,0,6.802257954156689,13.306586468021846,RAMP3
GO_Biological_Process_2021,regulation of T cell differentiation (GO:0045580),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,CD2
GO_Biological_Process_2021,regulation of viral entry into host cell (GO:0046596),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,FCN3
GO_Biological_Process_2021,negative regulation of lymphocyte proliferation (GO:0050672),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,CD86
GO_Biological_Process_2021,response to peptide (GO:1901652),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,RAMP3
GO_Biological_Process_2021,regulation of heart rate by cardiac conduction (GO:0086091),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,KCNE1
GO_Biological_Process_2021,odontogenesis (GO:0042476),1/39,0.1448354592495589,0.2448016190505073,0,0,6.622918054630246,12.796517113364189,COL1A2
GO_Biological_Process_2021,positive regulation of ossification (GO:0045778),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,SLC8A1
GO_Biological_Process_2021,sulfur compound catabolic process (GO:0044273),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,LUM
GO_Biological_Process_2021,regulation of microtubule polymerization (GO:0031113),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,CDH5
GO_Biological_Process_2021,digestive tract development (GO:0048565),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,GATA6
GO_Biological_Process_2021,positive regulation of wound healing (GO:0090303),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,CLEC7A
GO_Biological_Process_2021,regulation of nitric oxide biosynthetic process (GO:0045428),1/40,0.148262795639544,0.2472157176731274,0,0,6.452775073028238,12.316856594910892,CLEC7A
GO_Biological_Process_2021,neuron projection development (GO:0031175),2/171,0.1495641215432152,0.2473494784324587,0,0,2.9966621150053103,5.693748132520943,GPRIN3;FLRT3
GO_Biological_Process_2021,epithelial cell migration (GO:0010631),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,LPXN
GO_Biological_Process_2021,positive regulation of biomineral tissue development (GO:0070169),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,SLC8A1
GO_Biological_Process_2021,positive regulation of cation transmembrane transport (GO:1904064),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,KCNE1
GO_Biological_Process_2021,heart contraction (GO:0060047),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,SLC8A1
GO_Biological_Process_2021,response to growth factor (GO:0070848),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,GATA6
GO_Biological_Process_2021,carboxylic acid transmembrane transport (GO:1905039),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,SLC6A14
GO_Biological_Process_2021,import into cell (GO:0098657),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,SLC6A14
GO_Biological_Process_2021,T cell differentiation (GO:0030217),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,CD28
GO_Biological_Process_2021,regulation of protein dephosphorylation (GO:0035304),1/41,0.1516765669633001,0.2473494784324587,0,0,6.291139240506329,11.865119271542625,CDH5
GO_Biological_Process_2021,cation transport (GO:0006812),2/174,0.1537314139378083,0.2496033022797674,0,0,2.943947525342874,5.512683829536592,SLC6A14;SLC8A1
GO_Biological_Process_2021,neuron differentiation (GO:0030182),2/174,0.1537314139378083,0.2496033022797674,0,0,2.943947525342874,5.512683829536592,FOXA1;IRX2
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition (GO:0010718),1/42,0.1550768262210607,0.2501456631652762,0,0,6.1373880827415865,11.439076457528104,COL1A1
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),1/42,0.1550768262210607,0.2501456631652762,0,0,6.1373880827415865,11.439076457528104,SLC8A1
GO_Biological_Process_2021,negative regulation of protein catabolic process (GO:0042177),1/42,0.1550768262210607,0.2501456631652762,0,0,6.1373880827415865,11.439076457528104,TIMP3
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),6/908,0.1554226324227813,0.250159638303045,0,0,1.7095343680709534,3.1824815085350333,FOXA1;ELF3;BCL11B;GATA6;LMO7;LDB2
GO_Biological_Process_2021,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,KLRC2
GO_Biological_Process_2021,regulation of cytokine production involved in inflammatory response (GO:1900015),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,CLEC7A
GO_Biological_Process_2021,negative regulation of proteolysis (GO:0045861),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,TIMP3
GO_Biological_Process_2021,male gonad development (GO:0008584),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,GATA6
GO_Biological_Process_2021,development of primary male sexual characteristics (GO:0046546),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,GATA6
GO_Biological_Process_2021,natural killer cell activation (GO:0030101),1/43,0.1584636262338361,0.2517773247655383,0,0,5.990958408679927,11.036724504327369,CD2
GO_Biological_Process_2021,regulation of translation (GO:0006417),2/178,0.1593231384168829,0.2526020698831776,0,0,2.8764568764568765,5.283535884368036,GRB7;CD28
GO_Biological_Process_2021,response to amyloid-beta (GO:1904645),1/44,0.1618370196176481,0.2548791981623139,0,0,5.851339417132764,10.656257486403875,RAMP3
GO_Biological_Process_2021,positive regulation of potassium ion transmembrane transport (GO:1901381),1/44,0.1618370196176481,0.2548791981623139,0,0,5.851339417132764,10.656257486403875,KCNE1
GO_Biological_Process_2021,metal ion homeostasis (GO:0055065),1/44,0.1618370196176481,0.2548791981623139,0,0,5.851339417132764,10.656257486403875,SLC8A1
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),2/180,0.1621333982919302,0.2548791981623139,0,0,2.8438490348602707,5.173916462288174,CLEC7A;CD28
GO_Biological_Process_2021,action potential (GO:0001508),1/45,0.1651970587197885,0.2569732024530043,0,0,5.718066743383199,10.296043738978303,KCNE1
GO_Biological_Process_2021,amino acid transmembrane transport (GO:0003333),1/45,0.1651970587197885,0.2569732024530043,0,0,5.718066743383199,10.296043738978303,SLC6A14
GO_Biological_Process_2021,positive regulation of Notch signaling pathway (GO:0045747),1/45,0.1651970587197885,0.2569732024530043,0,0,5.718066743383199,10.296043738978303,ELF3
GO_Biological_Process_2021,negative regulation of T cell activation (GO:0050868),1/45,0.1651970587197885,0.2569732024530043,0,0,5.718066743383199,10.296043738978303,CD86
GO_Biological_Process_2021,regulation of insulin receptor signaling pathway (GO:0046626),1/45,0.1651970587197885,0.2569732024530043,0,0,5.718066743383199,10.296043738978303,GRB7
GO_Biological_Process_2021,alpha-amino acid metabolic process (GO:1901605),1/46,0.1685437957976443,0.2616307457779332,0,0,5.590717299578059,9.954605622805229,KMO
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),1/47,0.1718772828117214,0.2645911698055961,0,0,5.4689047881122725,9.630602032494144,GRB7
GO_Biological_Process_2021,positive regulation of cell-cell adhesion (GO:0022409),1/47,0.1718772828117214,0.2645911698055961,0,0,5.4689047881122725,9.630602032494144,FOXA1
GO_Biological_Process_2021,regulation of T cell activation (GO:0050863),1/47,0.1718772828117214,0.2645911698055961,0,0,5.4689047881122725,9.630602032494144,CD2
GO_Biological_Process_2021,regulation of wound healing (GO:0061041),1/47,0.1718772828117214,0.2645911698055961,0,0,5.4689047881122725,9.630602032494144,CLEC7A
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),4/546,0.1749401692393176,0.2674827121394811,0,0,1.8817246067197515,3.280431683028043,CD86;RAMP3;CLEC7A;CD28
GO_Biological_Process_2021,substrate adhesion-dependent cell spreading (GO:0034446),1/48,0.1751975715630564,0.2674827121394811,0,0,5.35227578777269,9.322813204480116,LPXN
GO_Biological_Process_2021,cognition (GO:0050890),1/48,0.1751975715630564,0.2674827121394811,0,0,5.35227578777269,9.322813204480116,FAM107A
GO_Biological_Process_2021,regulation of protein metabolic process (GO:0051246),1/48,0.1751975715630564,0.2674827121394811,0,0,5.35227578777269,9.322813204480116,GSAP
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process (GO:2000379),1/49,0.1785047136614883,0.2719722742029247,0,0,5.2405063291139244,9.030127496356862,CLEC7A
GO_Biological_Process_2021,actin polymerization or depolymerization (GO:0008154),1/50,0.181798760490535,0.2751055469394732,0,0,5.133298889175924,8.751529842637671,FAM107A
GO_Biological_Process_2021,amino acid transport (GO:0006865),1/50,0.181798760490535,0.2751055469394732,0,0,5.133298889175924,8.751529842637671,SLC6A14
GO_Biological_Process_2021,chloride transmembrane transport (GO:1902476),1/50,0.181798760490535,0.2751055469394732,0,0,5.133298889175924,8.751529842637671,ANO2
GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),2/194,0.1820442365866325,0.2751055469394732,0,0,2.6346153846153846,4.488081964771362,CLDN5;CD28
